State,Year,Quarter,Brand,Transaction_count,Percentage,Region
Himachal Pradesh,2018,2,Micromax,9566,0.030339456,Northern Region
Himachal Pradesh,2018,2,Lenovo,7690,0.024389548,Northern Region
Himachal Pradesh,2018,2,Gionee,7275,0.023073337,Northern Region
Himachal Pradesh,2018,2,Others,59127,0.18752676,Northern Region
Himachal Pradesh,2018,3,Xiaomi,119009,0.291950622,Northern Region
Himachal Pradesh,2018,3,Samsung,63923,0.156814692,Northern Region
Himachal Pradesh,2018,3,Vivo,41723,0.102354073,Northern Region
Himachal Pradesh,2018,3,Oppo,39284,0.096370764,Northern Region
Himachal Pradesh,2018,3,Realme,19585,0.048045551,Northern Region
Himachal Pradesh,2018,3,Motorola,12222,0.029982779,Northern Region
Himachal Pradesh,2018,3,Apple,12074,0.029619708,Northern Region
Himachal Pradesh,2018,3,Micromax,10555,0.025893326,Northern Region
Himachal Pradesh,2018,3,Gionee,8800,0.021587993,Northern Region
Himachal Pradesh,2018,3,Lenovo,8462,0.020758818,Northern Region
Himachal Pradesh,2018,3,Others,71997,0.176621675,Northern Region
Himachal Pradesh,2018,4,Xiaomi,155301,0.295056646,Northern Region
Himachal Pradesh,2018,4,Samsung,82316,0.156392315,Northern Region
Himachal Pradesh,2018,4,Vivo,57665,0.109557836,Northern Region
Himachal Pradesh,2018,4,Oppo,53543,0.101726441,Northern Region
Himachal Pradesh,2018,4,Realme,25714,0.048854074,Northern Region
Himachal Pradesh,2018,4,Apple,15419,0.029294585,Northern Region
Himachal Pradesh,2018,4,Motorola,15298,0.029064697,Northern Region
Himachal Pradesh,2018,4,Micromax,11894,0.022597432,Northern Region
Himachal Pradesh,2018,4,Lenovo,10676,0.020283351,Northern Region
Himachal Pradesh,2018,4,Lava,10441,0.019836874,Northern Region
Himachal Pradesh,2018,4,Others,88076,0.167335749,Northern Region
Himachal Pradesh,2019,1,Xiaomi,194324,0.29749313,Northern Region
Himachal Pradesh,2019,1,Samsung,100938,0.154527292,Northern Region
Himachal Pradesh,2019,1,Vivo,74159,0.113530974,Northern Region
Himachal Pradesh,2019,1,Oppo,69132,0.105835075,Northern Region
Himachal Pradesh,2019,1,Realme,31948,0.048909607,Northern Region
Himachal Pradesh,2019,1,Apple,18364,0.028113686,Northern Region
Himachal Pradesh,2019,1,Motorola,17796,0.027244127,Northern Region
Himachal Pradesh,2019,1,Micromax,14398,0.022042085,Northern Region
Himachal Pradesh,2019,1,Lava,13189,0.020191211,Northern Region
Himachal Pradesh,2019,1,Lenovo,12312,0.0188486,Northern Region
Himachal Pradesh,2019,1,Others,106645,0.163264213,Northern Region
Himachal Pradesh,2019,2,Xiaomi,230589,0.298457293,Northern Region
Himachal Pradesh,2019,2,Samsung,119387,0.154525675,Northern Region
Himachal Pradesh,2019,2,Vivo,90320,0.116903507,Northern Region
Himachal Pradesh,2019,2,Oppo,84572,0.109463722,Northern Region
Himachal Pradesh,2019,2,Realme,38005,0.049190852,Northern Region
Himachal Pradesh,2019,2,Apple,21238,0.027488891,Northern Region
Himachal Pradesh,2019,2,Motorola,20278,0.026246339,Northern Region
Himachal Pradesh,2019,2,Micromax,15816,0.020471057,Northern Region
Himachal Pradesh,2019,2,Lava,15031,0.019455011,Northern Region
Himachal Pradesh,2019,2,Gionee,14637,0.018945047,Northern Region
Himachal Pradesh,2019,2,Others,122730,0.158852606,Northern Region
Himachal Pradesh,2019,3,Xiaomi,263685,0.300947061,Northern Region
Himachal Pradesh,2019,3,Samsung,132840,0.15161199,Northern Region
Himachal Pradesh,2019,3,Vivo,105663,0.120594533,Northern Region
Himachal Pradesh,2019,3,Oppo,97560,0.111346475,Northern Region
Himachal Pradesh,2019,3,Realme,44753,0.051077171,Northern Region
Himachal Pradesh,2019,3,Apple,23709,0.027059385,Northern Region
Himachal Pradesh,2019,3,Motorola,21767,0.024842955,Northern Region
Himachal Pradesh,2019,3,Micromax,17578,0.020061996,Northern Region
Himachal Pradesh,2019,3,Lava,17474,0.0199433,Northern Region
Himachal Pradesh,2019,3,Gionee,16473,0.018800845,Northern Region
Himachal Pradesh,2019,3,Others,134682,0.153714288,Northern Region
Himachal Pradesh,2019,4,Xiaomi,297684,0.301927592,Northern Region
Himachal Pradesh,2019,4,Samsung,148745,0.150865413,Northern Region
Himachal Pradesh,2019,4,Vivo,122794,0.124544473,Northern Region
Himachal Pradesh,2019,4,Oppo,112857,0.114465817,Northern Region
Himachal Pradesh,2019,4,Realme,53624,0.054388429,Northern Region
Himachal Pradesh,2019,4,Apple,25839,0.026207344,Northern Region
Himachal Pradesh,2019,4,Motorola,23421,0.023754875,Northern Region
Himachal Pradesh,2019,4,Lava,19583,0.019862163,Northern Region
Himachal Pradesh,2019,4,Micromax,18835,0.0191035,Northern Region
Himachal Pradesh,2019,4,Gionee,18172,0.018431048,Northern Region
Himachal Pradesh,2019,4,Others,144391,0.146449346,Northern Region
Himachal Pradesh,2020,1,Xiaomi,333918,0.301908185,Northern Region
Himachal Pradesh,2020,1,Samsung,165251,0.149409823,Northern Region
Himachal Pradesh,2020,1,Vivo,142220,0.128586605,Northern Region
Himachal Pradesh,2020,1,Oppo,129752,0.117313804,Northern Region
Himachal Pradesh,2020,1,Realme,63582,0.057486946,Northern Region
Himachal Pradesh,2020,1,Apple,28072,0.025380981,Northern Region
Himachal Pradesh,2020,1,Motorola,24777,0.022401844,Northern Region
Himachal Pradesh,2020,1,Lava,23152,0.020932619,Northern Region
Himachal Pradesh,2020,1,Micromax,18804,0.017001424,Northern Region
Himachal Pradesh,2020,1,Huawei,18646,0.01685857,Northern Region
Himachal Pradesh,2020,1,Others,157851,0.142719197,Northern Region
Himachal Pradesh,2020,2,Xiaomi,375976,0.300812806,Northern Region
Himachal Pradesh,2020,2,Samsung,184898,0.14793414,Northern Region
Himachal Pradesh,2020,2,Vivo,166131,0.132918943,Northern Region
Himachal Pradesh,2020,2,Oppo,150002,0.12001437,Northern Region
Himachal Pradesh,2020,2,Realme,74053,0.059248704,Northern Region
Himachal Pradesh,2020,2,Apple,30105,0.024086563,Northern Region
Himachal Pradesh,2020,2,Motorola,26497,0.021199856,Northern Region
Himachal Pradesh,2020,2,Lava,25049,0.020041332,Northern Region
Himachal Pradesh,2020,2,Gionee,21296,0.017038613,Northern Region
Himachal Pradesh,2020,2,Micromax,20603,0.016484154,Northern Region
Himachal Pradesh,2020,2,Others,175257,0.140220519,Northern Region
Himachal Pradesh,2020,3,Xiaomi,412600,0.299281753,Northern Region
Himachal Pradesh,2020,3,Samsung,204813,0.148562273,Northern Region
Himachal Pradesh,2020,3,Vivo,190933,0.138494336,Northern Region
Himachal Pradesh,2020,3,Oppo,167966,0.121835092,Northern Region
Himachal Pradesh,2020,3,Realme,85574,0.062071587,Northern Region
Himachal Pradesh,2020,3,Apple,32354,0.023468158,Northern Region
Himachal Pradesh,2020,3,Motorola,27952,0.020275142,Northern Region
Himachal Pradesh,2020,3,Lava,26803,0.019441708,Northern Region
Himachal Pradesh,2020,3,Gionee,22265,0.016150044,Northern Region
Himachal Pradesh,2020,3,Micromax,22029,0.01597886,Northern Region
Himachal Pradesh,2020,3,Others,185345,0.134441048,Northern Region
Himachal Pradesh,2020,4,Xiaomi,448361,0.297170668,Northern Region
Himachal Pradesh,2020,4,Samsung,226491,0.150116718,Northern Region
Himachal Pradesh,2020,4,Vivo,212147,0.140609611,Northern Region
Himachal Pradesh,2020,4,Oppo,186684,0.123732905,Northern Region
Himachal Pradesh,2020,4,Realme,97707,0.064759545,Northern Region
Himachal Pradesh,2020,4,Apple,35276,0.023380697,Northern Region
Himachal Pradesh,2020,4,Motorola,29156,0.019324402,Northern Region
Himachal Pradesh,2020,4,Lava,29138,0.019312471,Northern Region
Himachal Pradesh,2020,4,Gionee,23461,0.015549794,Northern Region
Himachal Pradesh,2020,4,Micromax,23015,0.015254188,Northern Region
Himachal Pradesh,2020,4,Others,197330,0.130789002,Northern Region
Himachal Pradesh,2021,1,Xiaomi,481737,0.296827816,Northern Region
Himachal Pradesh,2021,1,Samsung,242485,0.149409933,Northern Region
Himachal Pradesh,2021,1,Vivo,234300,0.144366651,Northern Region
Himachal Pradesh,2021,1,Oppo,202041,0.124489895,Northern Region
Himachal Pradesh,2021,1,Realme,109409,0.067413619,Northern Region
Himachal Pradesh,2021,1,Apple,37856,0.023325412,Northern Region
Himachal Pradesh,2021,1,Lava,30512,0.018800321,Northern Region
Himachal Pradesh,2021,1,Motorola,29736,0.01832218,Northern Region
Himachal Pradesh,2021,1,Huawei,24038,0.014811291,Northern Region
Himachal Pradesh,2021,1,Gionee,23591,0.014535867,Northern Region
Himachal Pradesh,2021,1,Others,207246,0.127697016,Northern Region
Himachal Pradesh,2021,2,Xiaomi,513196,0.294407082,Northern Region
Himachal Pradesh,2021,2,Samsung,260440,0.149407596,Northern Region
Himachal Pradesh,2021,2,Vivo,254841,0.146195596,Northern Region
Himachal Pradesh,2021,2,Oppo,217962,0.125039082,Northern Region
Himachal Pradesh,2021,2,Realme,128488,0.073710195,Northern Region
Himachal Pradesh,2021,2,Apple,41436,0.023770746,Northern Region
Himachal Pradesh,2021,2,Lava,32566,0.01868226,Northern Region
Himachal Pradesh,2021,2,Motorola,30072,0.017251518,Northern Region
Himachal Pradesh,2021,2,Huawei,23728,0.013612131,Northern Region
Himachal Pradesh,2021,2,Gionee,23284,0.01335742,Northern Region
Himachal Pradesh,2021,2,Others,217138,0.124566374,Northern Region
Himachal Pradesh,2021,3,Xiaomi,549749,0.292322344,Northern Region
Himachal Pradesh,2021,3,Vivo,281606,0.149740565,Northern Region
Himachal Pradesh,2021,3,Samsung,274845,0.146145486,Northern Region
Himachal Pradesh,2021,3,Oppo,238065,0.126588168,Northern Region
Himachal Pradesh,2021,3,Realme,149451,0.079468751,Northern Region
Himachal Pradesh,2021,3,Apple,44803,0.02382345,Northern Region
Himachal Pradesh,2021,3,Lava,32894,0.017490984,Northern Region
Himachal Pradesh,2021,3,Motorola,30197,0.016056887,Northern Region
Himachal Pradesh,2021,3,Tecno,25897,0.013770415,Northern Region
Himachal Pradesh,2021,3,Huawei,25680,0.013655028,Northern Region
Himachal Pradesh,2021,3,Others,227439,0.120937922,Northern Region
Himachal Pradesh,2021,4,Xiaomi,583871,0.28994258,Northern Region
Himachal Pradesh,2021,4,Vivo,302823,0.150377878,Northern Region
Himachal Pradesh,2021,4,Samsung,290183,0.144101022,Northern Region
Himachal Pradesh,2021,4,Oppo,256274,0.127262263,Northern Region
Himachal Pradesh,2021,4,Realme,176332,0.087564128,Northern Region
Himachal Pradesh,2021,4,Apple,50504,0.025079615,Northern Region
Himachal Pradesh,2021,4,Lava,32082,0.015931495,Northern Region
Himachal Pradesh,2021,4,Motorola,31241,0.015513865,Northern Region
Himachal Pradesh,2021,4,Tecno,30164,0.014979042,Northern Region
Himachal Pradesh,2021,4,OnePlus,27508,0.013660107,Northern Region
Himachal Pradesh,2021,4,Others,232765,0.115588006,Northern Region
Himachal Pradesh,2022,1,Xiaomi,615419,0.287111678,Northern Region
Himachal Pradesh,2022,1,Vivo,324002,0.151156785,Northern Region
Himachal Pradesh,2022,1,Samsung,304181,0.141909686,Northern Region
Himachal Pradesh,2022,1,Oppo,276524,0.129006855,Northern Region
Himachal Pradesh,2022,1,Realme,199933,0.093274824,Northern Region
Himachal Pradesh,2022,1,Apple,54982,0.025650775,Northern Region
Himachal Pradesh,2022,1,Tecno,36339,0.016953249,Northern Region
Himachal Pradesh,2022,1,Motorola,31514,0.014702239,Northern Region
Himachal Pradesh,2022,1,Lava,31262,0.014584674,Northern Region
Himachal Pradesh,2022,1,OnePlus,30536,0.014245973,Northern Region
Himachal Pradesh,2022,1,Others,238791,0.111403263,Northern Region
Jammu and Kashmir,2018,1,Xiaomi,60568,0.343307354,Northern Region
Jammu and Kashmir,2018,1,Samsung,37991,0.215337962,Northern Region
Jammu and Kashmir,2018,1,Vivo,17309,0.098109678,Northern Region
Jammu and Kashmir,2018,1,Oppo,13523,0.076650135,Northern Region
Jammu and Kashmir,2018,1,Apple,6429,0.036440414,Northern Region
Jammu and Kashmir,2018,1,Realme,6145,0.034830665,Northern Region
Jammu and Kashmir,2018,1,OnePlus,3894,0.022071702,Northern Region
Jammu and Kashmir,2018,1,Motorola,3348,0.018976902,Northern Region
Jammu and Kashmir,2018,1,Micromax,3103,0.01758821,Northern Region
Jammu and Kashmir,2018,1,Lenovo,3052,0.017299136,Northern Region
Jammu and Kashmir,2018,1,Others,21063,0.119387842,Northern Region
Jammu and Kashmir,2018,2,Xiaomi,92362,0.353053603,Northern Region
Jammu and Kashmir,2018,2,Samsung,55791,0.213261012,Northern Region
Jammu and Kashmir,2018,2,Vivo,26958,0.103046914,Northern Region
Jammu and Kashmir,2018,2,Oppo,20994,0.080249533,Northern Region
Jammu and Kashmir,2018,2,Realme,9196,0.035151696,Northern Region
Jammu and Kashmir,2018,2,Apple,8919,0.034092864,Northern Region
Jammu and Kashmir,2018,2,OnePlus,5028,0.019219522,Northern Region
Jammu and Kashmir,2018,2,Motorola,4756,0.018179803,Northern Region
Jammu and Kashmir,2018,2,Micromax,4375,0.016723431,Northern Region
Jammu and Kashmir,2018,2,Lenovo,4230,0.016169168,Northern Region
Jammu and Kashmir,2018,2,Others,29000,0.110852455,Northern Region
Jammu and Kashmir,2018,3,Xiaomi,120343,0.351336675,Northern Region
Jammu and Kashmir,2018,3,Samsung,74506,0.217517349,Northern Region
Jammu and Kashmir,2018,3,Vivo,38216,0.111570115,Northern Region
Jammu and Kashmir,2018,3,Oppo,28915,0.08441621,Northern Region
Jammu and Kashmir,2018,3,Realme,12323,0.035976516,Northern Region
Jammu and Kashmir,2018,3,Apple,10996,0.032102391,Northern Region
Jammu and Kashmir,2018,3,Motorola,6291,0.018366328,Northern Region
Jammu and Kashmir,2018,3,OnePlus,6276,0.018322536,Northern Region
Jammu and Kashmir,2018,3,Lenovo,4936,0.014410459,Northern Region
Jammu and Kashmir,2018,3,Micromax,4850,0.014159385,Northern Region
Jammu and Kashmir,2018,3,Others,34877,0.101822036,Northern Region
Jammu and Kashmir,2018,4,Xiaomi,153238,0.351010049,Northern Region
Jammu and Kashmir,2018,4,Samsung,95846,0.219546778,Northern Region
Jammu and Kashmir,2018,4,Vivo,52004,0.11912141,Northern Region
Jammu and Kashmir,2018,4,Oppo,38530,0.088257594,Northern Region
Jammu and Kashmir,2018,4,Realme,15898,0.036416279,Northern Region
Jammu and Kashmir,2018,4,Apple,13747,0.031489155,Northern Region
Jammu and Kashmir,2018,4,Motorola,7823,0.017919521,Northern Region
Jammu and Kashmir,2018,4,OnePlus,7434,0.01702847,Northern Region
Jammu and Kashmir,2018,4,Lenovo,6134,0.014050664,Northern Region
Jammu and Kashmir,2018,4,Micromax,5165,0.011831053,Northern Region
Jammu and Kashmir,2018,4,Others,40744,0.093329027,Northern Region
Jammu and Kashmir,2019,1,Xiaomi,189565,0.357218907,Northern Region
Jammu and Kashmir,2019,1,Samsung,115108,0.216911107,Northern Region
Jammu and Kashmir,2019,1,Vivo,64897,0.122292804,Northern Region
Jammu and Kashmir,2019,1,Oppo,48082,0.090606386,Northern Region
Jammu and Kashmir,2019,1,Realme,19564,0.036866672,Northern Region
Jammu and Kashmir,2019,1,Apple,16067,0.030276877,Northern Region
Jammu and Kashmir,2019,1,Motorola,8760,0.016507465,Northern Region
Jammu and Kashmir,2019,1,OnePlus,8604,0.016213497,Northern Region
Jammu and Kashmir,2019,1,Lenovo,6906,0.013013762,Northern Region
Jammu and Kashmir,2019,1,Huawei,6060,0.011419548,Northern Region
Jammu and Kashmir,2019,1,Others,47056,0.088672977,Northern Region
Jammu and Kashmir,2019,2,Xiaomi,226055,0.35813927,Northern Region
Jammu and Kashmir,2019,2,Samsung,138016,0.218658952,Northern Region
Jammu and Kashmir,2019,2,Vivo,79073,0.12527547,Northern Region
Jammu and Kashmir,2019,2,Oppo,58451,0.092604005,Northern Region
Jammu and Kashmir,2019,2,Realme,23049,0.036516565,Northern Region
Jammu and Kashmir,2019,2,Apple,18515,0.029333342,Northern Region
Jammu and Kashmir,2019,2,Motorola,10033,0.015895297,Northern Region
Jammu and Kashmir,2019,2,OnePlus,9437,0.014951053,Northern Region
Jammu and Kashmir,2019,2,Lenovo,7950,0.012595197,Northern Region
Jammu and Kashmir,2019,2,Huawei,7185,0.011383206,Northern Region
Jammu and Kashmir,2019,2,Others,53429,0.084647643,Northern Region
Jammu and Kashmir,2019,3,Xiaomi,236869,0.35973453,Northern Region
Jammu and Kashmir,2019,3,Samsung,142362,0.216206119,Northern Region
Jammu and Kashmir,2019,3,Vivo,84230,0.127920663,Northern Region
Jammu and Kashmir,2019,3,Oppo,61563,0.093496139,Northern Region
Jammu and Kashmir,2019,3,Realme,24963,0.037911475,Northern Region
Jammu and Kashmir,2019,3,Apple,19748,0.029991419,Northern Region
Jammu and Kashmir,2019,3,Motorola,10184,0.015466509,Northern Region
Jammu and Kashmir,2019,3,OnePlus,10037,0.015243259,Northern Region
Jammu and Kashmir,2019,3,Huawei,7699,0.011692523,Northern Region
Jammu and Kashmir,2019,3,Lenovo,7208,0.010946838,Northern Region
Jammu and Kashmir,2019,3,Others,53592,0.081390528,Northern Region
Jammu and Kashmir,2019,4,Xiaomi,241041,0.357963785,Northern Region
Jammu and Kashmir,2019,4,Samsung,144994,0.215326857,Northern Region
Jammu and Kashmir,2019,4,Vivo,88428,0.131322147,Northern Region
Jammu and Kashmir,2019,4,Oppo,64384,0.095615021,Northern Region
Jammu and Kashmir,2019,4,Realme,26716,0.039675244,Northern Region
Jammu and Kashmir,2019,4,Apple,20684,0.030717276,Northern Region
Jammu and Kashmir,2019,4,OnePlus,10484,0.015569519,Northern Region
Jammu and Kashmir,2019,4,Motorola,10294,0.015287354,Northern Region
Jammu and Kashmir,2019,4,Huawei,7979,0.011849408,Northern Region
Jammu and Kashmir,2019,4,Lenovo,7023,0.010429677,Northern Region
Jammu and Kashmir,2019,4,Others,51340,0.076243713,Northern Region
Jammu and Kashmir,2020,1,Xiaomi,262773,0.357315939,Northern Region
Jammu and Kashmir,2020,1,Samsung,157318,0.213919348,Northern Region
Jammu and Kashmir,2020,1,Vivo,99861,0.135789929,Northern Region
Jammu and Kashmir,2020,1,Oppo,71729,0.097536334,Northern Region
Jammu and Kashmir,2020,1,Realme,30778,0.041851598,Northern Region
Jammu and Kashmir,2020,1,Apple,22380,0.030432087,Northern Region
Jammu and Kashmir,2020,1,OnePlus,11146,0.015156213,Northern Region
Jammu and Kashmir,2020,1,Motorola,10674,0.014514392,Northern Region
Jammu and Kashmir,2020,1,Huawei,8727,0.011866882,Northern Region
Jammu and Kashmir,2020,1,Lenovo,7362,0.01001077,Northern Region
Jammu and Kashmir,2020,1,Others,52660,0.07160651,Northern Region
Jammu and Kashmir,2020,2,Xiaomi,302140,0.357437767,Northern Region
Jammu and Kashmir,2020,2,Samsung,179346,0.212169967,Northern Region
Jammu and Kashmir,2020,2,Vivo,119239,0.141062163,Northern Region
Jammu and Kashmir,2020,2,Oppo,84526,0.099995978,Northern Region
Jammu and Kashmir,2020,2,Realme,36913,0.04366883,Northern Region
Jammu and Kashmir,2020,2,Apple,24262,0.02870244,Northern Region
Jammu and Kashmir,2020,2,OnePlus,11743,0.013892208,Northern Region
Jammu and Kashmir,2020,2,Motorola,11504,0.013609466,Northern Region
Jammu and Kashmir,2020,2,Huawei,9753,0.011537997,Northern Region
Jammu and Kashmir,2020,2,Lenovo,7829,0.009261866,Northern Region
Jammu and Kashmir,2020,2,Others,58039,0.068661318,Northern Region
Jammu and Kashmir,2020,3,Xiaomi,337986,0.355842534,Northern Region
Jammu and Kashmir,2020,3,Samsung,202520,0.213219571,Northern Region
Jammu and Kashmir,2020,3,Vivo,138487,0.145803569,Northern Region
